subj_idx,response,cond,rt,trial,split_by,feedback,q_init
20,1.0,CD,2.238,52.0,1,1.0,0.5
20,1.0,AB,1.104,52.0,0,1.0,0.5
20,1.0,EF,0.766,52.0,2,0.0,0.5
20,1.0,CD,0.875,53.0,1,1.0,0.5
20,1.0,AB,0.699,53.0,0,1.0,0.5
20,1.0,EF,1.009,53.0,2,1.0,0.5
20,1.0,EF,0.692,54.0,2,0.0,0.5
20,1.0,AB,0.707,54.0,0,1.0,0.5
20,1.0,CD,1.05,54.0,1,1.0,0.5
20,1.0,EF,0.706,55.0,2,1.0,0.5
20,1.0,CD,1.265,55.0,1,0.0,0.5
20,1.0,AB,0.808,55.0,0,1.0,0.5
20,1.0,AB,0.74,56.0,0,1.0,0.5
20,1.0,CD,1.057,56.0,1,1.0,0.5
20,1.0,EF,0.721,56.0,2,0.0,0.5
20,1.0,AB,1.16,57.0,0,0.0,0.5
20,1.0,CD,0.74,57.0,1,0.0,0.5
20,1.0,EF,0.61,57.0,2,1.0,0.5
20,1.0,EF,0.596,58.0,2,1.0,0.5
20,1.0,AB,0.583,58.0,0,1.0,0.5
20,1.0,CD,0.883,58.0,1,1.0,0.5
20,1.0,CD,1.05,59.0,1,0.0,0.5
20,1.0,EF,0.667,59.0,2,1.0,0.5
20,1.0,AB,0.738,59.0,0,1.0,0.5
20,1.0,CD,0.84,60.0,1,1.0,0.5
20,1.0,AB,1.121,60.0,0,1.0,0.5
20,1.0,EF,0.831,60.0,2,0.0,0.5
22,1.0,AB,1.317,1.0,0,0.0,0.5
22,1.0,EF,0.978,1.0,2,1.0,0.5
22,0.0,CD,1.093,1.0,1,1.0,0.5
22,1.0,EF,0.957,2.0,2,0.0,0.5
22,0.0,AB,1.297,2.0,0,0.0,0.5
22,0.0,CD,0.993,2.0,1,0.0,0.5
22,0.0,EF,1.268,3.0,2,1.0,0.5
22,0.0,AB,1.388,3.0,0,0.0,0.5
22,1.0,CD,1.063,3.0,1,0.0,0.5
22,1.0,AB,1.392,4.0,0,1.0,0.5
22,0.0,CD,0.971,4.0,1,1.0,0.5
22,1.0,EF,1.064,4.0,2,1.0,0.5
22,1.0,AB,1.113,5.0,0,0.0,0.5
22,0.0,EF,0.999,5.0,2,0.0,0.5
22,1.0,CD,1.074,5.0,1,1.0,0.5
22,1.0,AB,1.058,6.0,0,0.0,0.5
22,0.0,EF,0.923,6.0,2,0.0,0.5
22,1.0,CD,0.832,6.0,1,0.0,0.5
22,0.0,AB,1.058,7.0,0,1.0,0.5
22,1.0,CD,1.13,7.0,1,0.0,0.5
22,0.0,EF,1.056,7.0,2,0.0,0.5
22,1.0,EF,0.906,8.0,2,0.0,0.5
22,0.0,AB,1.648,8.0,0,0.0,0.5
22,1.0,CD,0.93,8.0,1,1.0,0.5
22,0.0,AB,0.727,9.0,0,0.0,0.5
22,1.0,EF,1.069,9.0,2,0.0,0.5
22,0.0,CD,1.701,9.0,1,0.0,0.5
22,0.0,AB,0.788,10.0,0,0.0,0.5
22,1.0,CD,1.367,10.0,1,1.0,0.5
22,1.0,EF,2.707,10.0,2,0.0,0.5
22,0.0,AB,1.01,11.0,0,0.0,0.5
22,1.0,EF,1.469,11.0,2,0.0,0.5
22,0.0,CD,1.101,11.0,1,1.0,0.5
22,1.0,EF,0.956,12.0,2,0.0,0.5
22,1.0,CD,1.016,12.0,1,0.0,0.5
22,0.0,AB,1.162,12.0,0,0.0,0.5
22,0.0,CD,0.903,13.0,1,0.0,0.5
22,1.0,AB,0.774,13.0,0,1.0,0.5
22,1.0,EF,0.89,13.0,2,0.0,0.5
22,1.0,EF,0.977,14.0,2,0.0,0.5
22,0.0,AB,2.045,14.0,0,0.0,0.5
22,0.0,CD,1.926,14.0,1,0.0,0.5
22,1.0,AB,0.981,15.0,0,1.0,0.5
22,0.0,CD,1.024,15.0,1,0.0,0.5
22,0.0,EF,1.715,15.0,2,0.0,0.5
22,1.0,EF,0.857,16.0,2,0.0,0.5
22,0.0,AB,0.986,16.0,0,1.0,0.5
22,0.0,CD,3.429,16.0,1,0.0,0.5
22,1.0,CD,1.256,17.0,1,1.0,0.5
22,0.0,AB,1.2,17.0,0,0.0,0.5
22,1.0,EF,1.244,17.0,2,1.0,0.5
22,1.0,CD,1.06,18.0,1,1.0,0.5
22,0.0,AB,1.029,18.0,0,0.0,0.5
22,1.0,EF,0.895,18.0,2,1.0,0.5
22,1.0,EF,0.727,19.0,2,0.0,0.5
22,0.0,AB,1.172,19.0,0,0.0,0.5
22,1.0,CD,0.688,19.0,1,0.0,0.5
22,1.0,EF,0.504,20.0,2,1.0,0.5
22,0.0,AB,0.59,20.0,0,0.0,0.5
22,1.0,CD,0.586,20.0,1,1.0,0.5
22,1.0,EF,0.535,21.0,2,0.0,0.5
22,0.0,AB,0.733,21.0,0,0.0,0.5
22,1.0,CD,0.514,21.0,1,0.0,0.5
22,1.0,EF,0.441,22.0,2,1.0,0.5
22,0.0,AB,0.577,22.0,0,0.0,0.5
22,1.0,CD,0.662,22.0,1,1.0,0.5
22,1.0,EF,0.479,23.0,2,0.0,0.5
22,1.0,CD,0.862,23.0,1,1.0,0.5
22,0.0,AB,0.743,23.0,0,0.0,0.5
22,1.0,CD,0.788,24.0,1,1.0,0.5
22,1.0,EF,0.463,24.0,2,1.0,0.5
22,0.0,AB,0.456,24.0,0,0.0,0.5
22,0.0,AB,0.496,25.0,0,0.0,0.5
22,1.0,CD,0.536,25.0,1,1.0,0.5
22,1.0,EF,0.612,25.0,2,0.0,0.5
22,1.0,EF,0.927,26.0,2,1.0,0.5
22,0.0,AB,0.566,26.0,0,0.0,0.5
22,1.0,CD,0.681,26.0,1,1.0,0.5
22,1.0,EF,0.601,27.0,2,0.0,0.5
22,1.0,CD,0.547,27.0,1,1.0,0.5
22,0.0,AB,0.529,27.0,0,0.0,0.5
22,0.0,AB,0.831,28.0,0,0.0,0.5
22,1.0,CD,0.545,28.0,1,0.0,0.5
22,1.0,EF,0.502,28.0,2,1.0,0.5
22,1.0,CD,0.884,29.0,1,1.0,0.5
22,1.0,EF,0.396,29.0,2,1.0,0.5
22,0.0,AB,0.488,29.0,0,0.0,0.5
22,0.0,AB,0.582,30.0,0,0.0,0.5
22,1.0,EF,0.57,30.0,2,1.0,0.5
22,1.0,CD,0.526,30.0,1,1.0,0.5
22,1.0,EF,0.444,31.0,2,1.0,0.5
22,1.0,CD,0.573,31.0,1,1.0,0.5
22,0.0,AB,0.488,31.0,0,0.0,0.5
22,0.0,AB,0.488,32.0,0,0.0,0.5
22,1.0,CD,0.488,32.0,1,1.0,0.5
22,1.0,EF,0.478,32.0,2,0.0,0.5
22,1.0,EF,0.407,33.0,2,1.0,0.5
22,0.0,AB,0.441,33.0,0,1.0,0.5
22,1.0,CD,0.594,33.0,1,0.0,0.5
22,0.0,AB,0.758,34.0,0,0.0,0.5
22,1.0,EF,0.41,34.0,2,0.0,0.5
22,1.0,CD,0.621,34.0,1,1.0,0.5
22,1.0,EF,0.463,35.0,2,1.0,0.5
22,0.0,AB,0.959,35.0,0,0.0,0.5
22,1.0,CD,0.516,35.0,1,1.0,0.5
22,0.0,AB,0.601,36.0,0,1.0,0.5
22,1.0,EF,0.46,36.0,2,1.0,0.5
22,1.0,CD,0.461,36.0,1,0.0,0.5
22,1.0,EF,0.485,37.0,2,0.0,0.5
22,0.0,AB,0.461,37.0,0,1.0,0.5
22,1.0,CD,0.509,37.0,1,1.0,0.5
22,1.0,CD,0.492,38.0,1,0.0,0.5
22,1.0,EF,0.467,38.0,2,1.0,0.5
22,0.0,AB,0.49,38.0,0,0.0,0.5
22,0.0,AB,0.458,39.0,0,1.0,0.5
22,1.0,CD,0.427,39.0,1,1.0,0.5
22,1.0,EF,0.468,39.0,2,1.0,0.5
22,1.0,CD,0.613,40.0,1,1.0,0.5
22,0.0,AB,0.439,40.0,0,0.0,0.5
22,1.0,EF,0.576,40.0,2,1.0,0.5
22,1.0,EF,0.44,41.0,2,1.0,0.5
22,0.0,AB,0.425,41.0,0,0.0,0.5
22,1.0,CD,0.531,41.0,1,0.0,0.5
22,0.0,AB,0.513,42.0,0,0.0,0.5
22,1.0,EF,0.463,42.0,2,1.0,0.5
22,1.0,CD,0.536,42.0,1,0.0,0.5
22,0.0,AB,0.525,43.0,0,1.0,0.5
22,1.0,CD,0.499,43.0,1,1.0,0.5
22,1.0,EF,0.426,43.0,2,0.0,0.5
22,0.0,AB,0.531,44.0,0,1.0,0.5
22,1.0,CD,0.577,44.0,1,0.0,0.5
22,1.0,EF,0.47,44.0,2,0.0,0.5
22,1.0,EF,0.453,45.0,2,1.0,0.5
22,0.0,AB,0.43,45.0,0,0.0,0.5
22,1.0,CD,0.432,45.0,1,1.0,0.5
22,1.0,CD,0.521,46.0,1,1.0,0.5
22,1.0,EF,0.447,46.0,2,1.0,0.5
22,0.0,AB,0.52,46.0,0,0.0,0.5
22,0.0,AB,0.478,47.0,0,0.0,0.5
22,1.0,CD,0.534,47.0,1,1.0,0.5
22,1.0,EF,0.459,47.0,2,1.0,0.5
22,1.0,CD,0.492,48.0,1,1.0,0.5
22,1.0,EF,0.395,48.0,2,1.0,0.5
22,0.0,AB,0.454,48.0,0,0.0,0.5
22,1.0,EF,0.455,49.0,2,0.0,0.5
22,0.0,AB,0.623,49.0,0,0.0,0.5
22,1.0,CD,0.489,49.0,1,1.0,0.5
22,1.0,EF,0.817,50.0,2,0.0,0.5
22,0.0,AB,0.482,50.0,0,0.0,0.5
22,1.0,CD,0.986,50.0,1,0.0,0.5
22,1.0,CD,0.5,51.0,1,1.0,0.5
22,1.0,EF,0.491,51.0,2,1.0,0.5
22,0.0,AB,0.419,51.0,0,1.0,0.5
22,1.0,CD,0.516,52.0,1,1.0,0.5
22,0.0,AB,0.531,52.0,0,0.0,0.5
22,1.0,EF,0.448,52.0,2,1.0,0.5
22,1.0,EF,0.513,53.0,2,1.0,0.5
22,0.0,AB,0.472,53.0,0,0.0,0.5
22,1.0,CD,0.551,53.0,1,0.0,0.5
22,1.0,EF,0.492,54.0,2,1.0,0.5
22,0.0,AB,0.452,54.0,0,0.0,0.5
22,1.0,CD,0.54,54.0,1,1.0,0.5
22,1.0,EF,0.441,55.0,2,0.0,0.5
22,0.0,AB,0.37,55.0,0,1.0,0.5
22,1.0,CD,0.382,55.0,1,0.0,0.5
22,1.0,CD,0.49,56.0,1,0.0,0.5
22,1.0,EF,0.464,56.0,2,0.0,0.5
22,0.0,AB,0.457,56.0,0,0.0,0.5
22,1.0,EF,0.49,57.0,2,1.0,0.5
22,0.0,AB,0.401,57.0,0,0.0,0.5
22,1.0,CD,0.572,57.0,1,1.0,0.5
22,0.0,AB,0.471,58.0,0,0.0,0.5
22,1.0,CD,1.095,58.0,1,0.0,0.5
22,1.0,EF,0.503,58.0,2,1.0,0.5
22,0.0,AB,0.509,59.0,0,0.0,0.5
22,1.0,EF,0.716,59.0,2,1.0,0.5
22,1.0,CD,0.521,59.0,1,1.0,0.5
22,0.0,AB,0.575,60.0,0,0.0,0.5
22,1.0,CD,0.476,60.0,1,1.0,0.5
22,1.0,EF,0.475,60.0,2,0.0,0.5
22,1.0,CD,0.511,61.0,1,0.0,0.5
22,0.0,AB,0.462,61.0,0,0.0,0.5
22,1.0,EF,0.495,61.0,2,0.0,0.5
22,1.0,EF,0.397,62.0,2,1.0,0.5
22,0.0,AB,0.489,62.0,0,0.0,0.5
22,1.0,CD,0.456,62.0,1,0.0,0.5
22,1.0,EF,0.465,63.0,2,1.0,0.5
22,0.0,AB,0.513,63.0,0,0.0,0.5
22,1.0,CD,0.559,63.0,1,1.0,0.5
22,0.0,AB,0.38,64.0,0,0.0,0.5
22,1.0,EF,0.568,64.0,2,1.0,0.5
22,1.0,CD,0.491,64.0,1,1.0,0.5
22,0.0,AB,0.435,65.0,0,0.0,0.5
22,1.0,EF,0.451,65.0,2,0.0,0.5
22,1.0,CD,0.572,65.0,1,0.0,0.5
22,0.0,AB,0.457,66.0,0,0.0,0.5
22,1.0,EF,0.473,66.0,2,1.0,0.5
22,1.0,CD,0.521,66.0,1,1.0,0.5
22,0.0,AB,0.407,67.0,0,0.0,0.5
22,1.0,EF,0.473,67.0,2,0.0,0.5
22,1.0,CD,0.609,67.0,1,1.0,0.5
22,1.0,EF,0.395,68.0,2,1.0,0.5
22,1.0,CD,0.551,68.0,1,0.0,0.5
22,0.0,AB,0.428,68.0,0,0.0,0.5
22,1.0,EF,0.397,69.0,2,1.0,0.5
22,1.0,CD,0.793,69.0,1,1.0,0.5
22,0.0,AB,0.507,69.0,0,0.0,0.5
22,1.0,CD,0.434,70.0,1,1.0,0.5
22,0.0,AB,0.532,70.0,0,0.0,0.5
22,1.0,EF,0.457,70.0,2,1.0,0.5
22,1.0,CD,0.45,71.0,1,1.0,0.5
22,1.0,EF,0.427,71.0,2,0.0,0.5
22,0.0,AB,0.436,71.0,0,1.0,0.5
22,1.0,CD,0.501,72.0,1,0.0,0.5
22,0.0,AB,0.507,72.0,0,0.0,0.5
22,1.0,EF,0.482,72.0,2,0.0,0.5
22,1.0,CD,0.498,73.0,1,1.0,0.5
22,0.0,AB,0.449,73.0,0,0.0,0.5
22,1.0,EF,0.513,73.0,2,1.0,0.5
22,1.0,CD,0.671,74.0,1,0.0,0.5
22,0.0,AB,0.568,74.0,0,0.0,0.5
22,1.0,EF,0.404,74.0,2,0.0,0.5
22,1.0,CD,0.318,75.0,1,1.0,0.5
22,0.0,AB,0.396,75.0,0,1.0,0.5
22,1.0,EF,1.008,75.0,2,0.0,0.5
22,1.0,EF,0.874,76.0,2,0.0,0.5
22,0.0,AB,0.89,76.0,0,0.0,0.5
22,1.0,CD,0.841,76.0,1,1.0,0.5
22,1.0,CD,0.859,77.0,1,1.0,0.5
22,1.0,EF,0.611,77.0,2,0.0,0.5
22,0.0,AB,0.622,77.0,0,1.0,0.5
22,1.0,EF,0.824,78.0,2,1.0,0.5
22,1.0,CD,0.817,78.0,1,0.0,0.5
22,0.0,AB,1.204,78.0,0,1.0,0.5
22,0.0,AB,0.59,79.0,0,0.0,0.5
22,1.0,EF,0.818,79.0,2,1.0,0.5
22,1.0,CD,0.723,79.0,1,1.0,0.5
22,1.0,EF,0.681,80.0,2,1.0,0.5
22,0.0,AB,0.458,80.0,0,0.0,0.5
22,1.0,CD,0.466,80.0,1,0.0,0.5
22,0.0,AB,0.393,81.0,0,0.0,0.5
22,1.0,EF,0.5,81.0,2,1.0,0.5
22,1.0,CD,0.395,81.0,1,0.0,0.5
22,0.0,AB,0.422,82.0,0,1.0,0.5
22,1.0,EF,0.408,82.0,2,1.0,0.5
22,1.0,CD,0.466,82.0,1,1.0,0.5
22,0.0,AB,0.402,83.0,0,0.0,0.5
22,1.0,CD,0.597,83.0,1,1.0,0.5
22,1.0,EF,0.504,83.0,2,0.0,0.5
22,1.0,CD,0.59,84.0,1,0.0,0.5
22,0.0,AB,1.546,84.0,0,1.0,0.5
22,1.0,EF,0.863,84.0,2,1.0,0.5
22,1.0,EF,0.56,85.0,2,1.0,0.5
22,0.0,AB,0.453,85.0,0,0.0,0.5
22,1.0,CD,0.589,85.0,1,1.0,0.5
22,1.0,EF,0.544,86.0,2,1.0,0.5
22,0.0,AB,0.637,86.0,0,0.0,0.5
22,1.0,CD,0.575,86.0,1,1.0,0.5
22,1.0,EF,0.411,87.0,2,1.0,0.5
22,0.0,AB,0.469,87.0,0,0.0,0.5
22,1.0,CD,0.333,87.0,1,1.0,0.5
22,1.0,CD,0.379,88.0,1,1.0,0.5
22,0.0,AB,0.47,88.0,0,1.0,0.5
22,1.0,EF,0.47,88.0,2,0.0,0.5
22,1.0,CD,0.55,89.0,1,0.0,0.5
22,0.0,AB,0.659,89.0,0,1.0,0.5
22,1.0,EF,0.516,89.0,2,1.0,0.5
22,0.0,AB,0.577,90.0,0,0.0,0.5
22,1.0,CD,0.533,90.0,1,0.0,0.5
22,1.0,EF,0.443,90.0,2,1.0,0.5
22,1.0,EF,0.483,91.0,2,1.0,0.5
22,0.0,AB,0.467,91.0,0,1.0,0.5
22,1.0,CD,0.546,91.0,1,0.0,0.5
22,0.0,AB,0.472,92.0,0,0.0,0.5
22,1.0,CD,0.544,92.0,1,1.0,0.5
22,1.0,EF,1.533,92.0,2,1.0,0.5
22,1.0,EF,0.771,93.0,2,1.0,0.5
22,1.0,CD,0.582,93.0,1,1.0,0.5
22,0.0,AB,0.722,93.0,0,0.0,0.5
22,0.0,AB,1.983,94.0,0,0.0,0.5
22,1.0,CD,0.523,94.0,1,1.0,0.5
22,1.0,EF,0.44,94.0,2,0.0,0.5
22,0.0,AB,0.418,95.0,0,1.0,0.5
22,1.0,CD,0.388,95.0,1,0.0,0.5
22,1.0,EF,0.663,95.0,2,1.0,0.5
22,0.0,AB,0.608,96.0,0,0.0,0.5
22,1.0,EF,0.946,96.0,2,1.0,0.5
22,1.0,CD,1.616,96.0,1,1.0,0.5
22,1.0,EF,0.778,97.0,2,1.0,0.5
22,0.0,AB,1.158,97.0,0,1.0,0.5
22,1.0,CD,0.923,97.0,1,0.0,0.5
22,1.0,EF,0.536,98.0,2,1.0,0.5
22,0.0,AB,0.526,98.0,0,1.0,0.5
22,1.0,CD,0.531,98.0,1,1.0,0.5
22,1.0,CD,0.361,99.0,1,0.0,0.5
22,0.0,AB,0.39,99.0,0,0.0,0.5
22,1.0,EF,0.552,99.0,2,0.0,0.5
22,1.0,EF,0.573,100.0,2,0.0,0.5
22,0.0,AB,0.641,100.0,0,0.0,0.5
22,1.0,CD,0.538,100.0,1,1.0,0.5
22,0.0,AB,0.549,101.0,0,0.0,0.5
22,1.0,EF,0.505,101.0,2,1.0,0.5
22,1.0,CD,0.688,101.0,1,1.0,0.5
22,1.0,CD,0.688,102.0,1,1.0,0.5
22,0.0,AB,0.574,102.0,0,0.0,0.5
22,1.0,EF,0.579,102.0,2,1.0,0.5
22,1.0,CD,0.446,103.0,1,1.0,0.5
22,0.0,AB,1.672,103.0,0,0.0,0.5
22,1.0,EF,0.584,103.0,2,0.0,0.5
22,1.0,CD,0.507,104.0,1,0.0,0.5
22,1.0,EF,1.258,104.0,2,1.0,0.5
22,1.0,AB,0.738,104.0,0,1.0,0.5
22,1.0,CD,0.616,105.0,1,1.0,0.5
22,1.0,EF,0.394,105.0,2,0.0,0.5
22,1.0,AB,0.493,105.0,0,1.0,0.5
22,1.0,EF,0.596,106.0,2,1.0,0.5
22,1.0,CD,0.439,106.0,1,0.0,0.5
22,0.0,AB,0.48,106.0,0,0.0,0.5
22,1.0,CD,0.657,107.0,1,1.0,0.5
22,1.0,AB,0.977,107.0,0,1.0,0.5
22,1.0,EF,0.645,107.0,2,0.0,0.5
22,1.0,AB,0.99,108.0,0,1.0,0.5
22,1.0,CD,0.434,108.0,1,1.0,0.5
22,1.0,EF,0.691,108.0,2,1.0,0.5
22,1.0,EF,1.538,109.0,2,1.0,0.5
22,1.0,CD,0.728,109.0,1,1.0,0.5
22,1.0,AB,0.405,109.0,0,1.0,0.5
22,1.0,AB,0.728,110.0,0,1.0,0.5
22,1.0,CD,0.557,110.0,1,1.0,0.5
22,1.0,EF,0.666,110.0,2,0.0,0.5
22,1.0,AB,0.731,111.0,0,1.0,0.5
22,1.0,CD,0.784,111.0,1,0.0,0.5
22,1.0,EF,0.612,111.0,2,0.0,0.5
22,1.0,CD,0.71,112.0,1,1.0,0.5
22,1.0,EF,0.629,112.0,2,0.0,0.5
22,1.0,AB,0.455,112.0,0,1.0,0.5
22,1.0,CD,1.007,113.0,1,1.0,0.5
22,1.0,AB,0.706,113.0,0,1.0,0.5
22,1.0,EF,0.68,113.0,2,0.0,0.5
22,1.0,EF,1.144,114.0,2,0.0,0.5
22,1.0,AB,0.693,114.0,0,0.0,0.5
22,1.0,CD,0.501,114.0,1,1.0,0.5
22,1.0,AB,0.684,115.0,0,1.0,0.5
22,1.0,CD,0.843,115.0,1,1.0,0.5
22,0.0,EF,0.572,115.0,2,1.0,0.5
22,1.0,AB,0.84,116.0,0,0.0,0.5
22,0.0,EF,0.865,116.0,2,0.0,0.5
22,1.0,CD,0.402,116.0,1,0.0,0.5
22,1.0,AB,0.748,117.0,0,1.0,0.5
22,1.0,CD,1.009,117.0,1,1.0,0.5
22,0.0,EF,0.459,117.0,2,0.0,0.5
22,1.0,AB,0.62,118.0,0,1.0,0.5
22,1.0,CD,0.719,118.0,1,1.0,0.5
22,0.0,EF,1.092,118.0,2,1.0,0.5
22,1.0,AB,0.892,119.0,0,1.0,0.5
22,0.0,EF,0.875,119.0,2,0.0,0.5
22,1.0,CD,0.539,119.0,1,1.0,0.5
22,1.0,CD,0.64,120.0,1,1.0,0.5
22,1.0,AB,0.666,120.0,0,1.0,0.5
22,0.0,EF,0.874,120.0,2,1.0,0.5
23,0.0,EF,1.048,1.0,2,1.0,0.5
23,1.0,CD,0.737,1.0,1,1.0,0.5
23,0.0,AB,0.781,1.0,0,0.0,0.5
23,0.0,AB,1.025,2.0,0,0.0,0.5
23,0.0,EF,0.804,2.0,2,1.0,0.5
23,0.0,CD,0.598,2.0,1,0.0,0.5
23,1.0,CD,0.897,3.0,1,0.0,0.5
23,1.0,AB,0.848,3.0,0,0.0,0.5
23,0.0,EF,0.85,3.0,2,1.0,0.5
23,0.0,AB,1.178,4.0,0,0.0,0.5
23,0.0,EF,1.022,4.0,2,0.0,0.5
23,1.0,CD,0.601,4.0,1,1.0,0.5
23,0.0,AB,1.307,5.0,0,0.0,0.5
23,0.0,EF,0.698,5.0,2,0.0,0.5
23,1.0,CD,0.961,5.0,1,1.0,0.5
23,1.0,AB,1.142,6.0,0,1.0,0.5
23,0.0,EF,0.787,6.0,2,1.0,0.5
23,1.0,CD,1.334,6.0,1,1.0,0.5
23,1.0,AB,1.043,7.0,0,1.0,0.5
23,1.0,CD,0.733,7.0,1,1.0,0.5
23,0.0,EF,1.002,7.0,2,0.0,0.5
23,1.0,AB,0.917,8.0,0,1.0,0.5
23,1.0,CD,0.899,8.0,1,1.0,0.5
23,0.0,EF,1.145,8.0,2,0.0,0.5
23,1.0,CD,1.407,9.0,1,1.0,0.5
23,1.0,EF,0.681,9.0,2,0.0,0.5
23,1.0,AB,1.121,9.0,0,1.0,0.5
23,1.0,AB,0.79,10.0,0,1.0,0.5
23,1.0,CD,0.794,10.0,1,1.0,0.5
23,1.0,EF,1.23,10.0,2,1.0,0.5
23,1.0,EF,0.767,11.0,2,1.0,0.5
23,1.0,CD,0.972,11.0,1,0.0,0.5
23,1.0,AB,2.535,11.0,0,1.0,0.5
23,1.0,AB,2.388,12.0,0,1.0,0.5
23,1.0,EF,1.472,12.0,2,0.0,0.5
23,1.0,CD,0.729,12.0,1,1.0,0.5
23,0.0,EF,1.486,13.0,2,1.0,0.5
23,1.0,AB,1.622,13.0,0,1.0,0.5
23,1.0,CD,0.712,13.0,1,1.0,0.5
23,0.0,EF,1.431,14.0,2,1.0,0.5
23,1.0,CD,1.104,14.0,1,0.0,0.5
23,1.0,AB,1.128,14.0,0,1.0,0.5
23,1.0,AB,1.221,15.0,0,1.0,0.5
23,0.0,EF,1.552,15.0,2,0.0,0.5
23,1.0,CD,0.78,15.0,1,0.0,0.5
23,1.0,CD,0.712,16.0,1,0.0,0.5
23,1.0,AB,2.294,16.0,0,1.0,0.5
23,0.0,EF,1.598,16.0,2,0.0,0.5
23,1.0,AB,1.641,17.0,0,1.0,0.5
23,1.0,CD,2.491,17.0,1,0.0,0.5
23,1.0,EF,1.458,17.0,2,1.0,0.5
23,0.0,AB,0.923,18.0,0,0.0,0.5
23,1.0,EF,1.425,18.0,2,1.0,0.5
23,0.0,CD,1.275,18.0,1,0.0,0.5
23,1.0,AB,1.891,19.0,0,1.0,0.5
23,1.0,CD,2.219,19.0,1,0.0,0.5
23,1.0,EF,2.373,19.0,2,1.0,0.5
23,1.0,AB,1.488,20.0,0,0.0,0.5
23,0.0,EF,1.776,20.0,2,1.0,0.5
23,1.0,CD,0.892,20.0,1,0.0,0.5
23,1.0,CD,1.901,21.0,1,0.0,0.5
23,1.0,EF,0.995,21.0,2,0.0,0.5
23,1.0,AB,2.031,21.0,0,1.0,0.5
23,0.0,CD,0.64,22.0,1,0.0,0.5
23,0.0,EF,1.298,22.0,2,0.0,0.5
23,1.0,AB,1.889,22.0,0,1.0,0.5
23,1.0,AB,1.193,23.0,0,1.0,0.5
23,0.0,CD,0.772,23.0,1,0.0,0.5
23,0.0,EF,1.552,23.0,2,1.0,0.5
23,1.0,EF,1.052,24.0,2,1.0,0.5
23,1.0,CD,1.566,24.0,1,1.0,0.5
23,0.0,AB,1.289,24.0,0,0.0,0.5
23,1.0,AB,0.881,25.0,0,1.0,0.5
23,0.0,CD,1.417,25.0,1,0.0,0.5
23,1.0,EF,0.963,25.0,2,0.0,0.5
23,1.0,AB,1.119,26.0,0,1.0,0.5
23,1.0,EF,2.43,26.0,2,0.0,0.5
23,0.0,CD,2.528,26.0,1,1.0,0.5
23,0.0,CD,1.174,27.0,1,0.0,0.5
23,1.0,EF,1.122,27.0,2,0.0,0.5
23,1.0,AB,0.76,27.0,0,1.0,0.5
23,1.0,CD,3.948,28.0,1,1.0,0.5
23,1.0,EF,1.266,28.0,2,1.0,0.5
23,0.0,AB,2.45,28.0,0,0.0,0.5
23,1.0,EF,1.211,29.0,2,1.0,0.5
23,1.0,CD,3.59,29.0,1,1.0,0.5
23,1.0,AB,2.137,29.0,0,1.0,0.5
23,0.0,EF,2.487,30.0,2,0.0,0.5
23,1.0,CD,1.359,30.0,1,1.0,0.5
23,1.0,AB,1.388,30.0,0,1.0,0.5
23,1.0,AB,2.471,31.0,0,1.0,0.5
23,1.0,EF,1.535,31.0,2,1.0,0.5
23,1.0,CD,1.845,31.0,1,1.0,0.5
23,1.0,CD,1.438,32.0,1,0.0,0.5
23,0.0,EF,0.775,32.0,2,0.0,0.5
23,0.0,AB,0.316,32.0,0,0.0,0.5
23,1.0,CD,0.577,33.0,1,1.0,0.5
23,1.0,EF,0.773,33.0,2,0.0,0.5
23,1.0,AB,1.313,33.0,0,1.0,0.5
23,0.0,EF,1.928,34.0,2,1.0,0.5
23,1.0,AB,1.086,34.0,0,0.0,0.5
23,1.0,CD,0.669,34.0,1,1.0,0.5
23,1.0,EF,1.653,35.0,2,1.0,0.5
23,0.0,AB,1.694,35.0,0,0.0,0.5
23,1.0,CD,2.125,35.0,1,1.0,0.5
23,1.0,EF,1.268,36.0,2,1.0,0.5
23,1.0,CD,1.187,36.0,1,1.0,0.5
23,1.0,AB,1.815,36.0,0,1.0,0.5
23,1.0,CD,1.777,37.0,1,0.0,0.5
23,1.0,AB,1.926,37.0,0,1.0,0.5
23,1.0,EF,0.883,37.0,2,0.0,0.5
23,1.0,CD,0.763,38.0,1,0.0,0.5
23,0.0,EF,0.288,38.0,2,0.0,0.5
23,1.0,AB,0.839,38.0,0,0.0,0.5
23,1.0,AB,0.744,39.0,0,0.0,0.5
23,1.0,EF,0.765,39.0,2,0.0,0.5
23,0.0,CD,1.345,39.0,1,0.0,0.5
23,1.0,EF,0.902,40.0,2,0.0,0.5
23,1.0,AB,0.733,40.0,0,0.0,0.5
23,1.0,CD,0.898,40.0,1,1.0,0.5
24,1.0,AB,1.273,1.0,0,1.0,0.5
24,1.0,CD,0.968,1.0,1,0.0,0.5
24,0.0,EF,0.931,1.0,2,0.0,0.5
24,0.0,CD,1.057,2.0,1,1.0,0.5
24,1.0,AB,0.626,2.0,0,1.0,0.5
24,0.0,EF,0.82,2.0,2,1.0,0.5
24,0.0,CD,0.694,3.0,1,0.0,0.5
24,0.0,EF,1.077,3.0,2,1.0,0.5
24,1.0,AB,0.909,3.0,0,1.0,0.5
24,1.0,AB,0.755,4.0,0,1.0,0.5
